21:04:31 | memes | chaseyourface. deleted: >echo KALINKA
21:04:57 | memes | NYA-CHAN deleted: >hug @Gembah
21:04:59 | memes | Daddy Beal 68 (Bealhitch) deleted: >echo USSR stole the first camera from Latvia !
21:07:51 | memes | chaseyourface. deleted: w
21:07:51 | memes | chaseyourface. edited: aw
21:07:57 | memes | chaseyourface. edited: he
21:11:25 | memes | NYA-CHAN deleted: >echo Kinky
21:13:47 | memes | Gembah posted a pic, saved as 35
21:14:46 | memes | chaseyourface. edited: n
21:20:11 | memes | chaseyourface. edited: cos boy she wanted to smash and i don't like that
21:28:28 | memes | chaseyourface. edited: https://9gag.com/gag/ajNQxMw
21:30:12 | memes | chaseyourface. edited: ask them if its ok to be wa
21:33:24 | memes | chaseyourface. edited: ouchj
11:49:06 | memes | EvilPrincess edited: Helden sterben nich
12:13:58 | memes | Evilghost posted a pic, saved as 33
12:27:27 | memes | Evilghost edited: https://www.youtube.com/watch?v=qRj3RK96KFE
12:27:05 | memes | Gembah edited: Whats crackalacking you fat sack of shit?
12:34:24 | memes | EvilPrincess posted a pic, saved as 10
12:34:43 | memes | Gembah posted a pic, saved as 36
12:35:13 | memes | Gembah posted a pic, saved as 37
12:35:32 | memes | Gembah posted a pic, saved as 38
12:35:33 | memes | chaseyourface. posted a pic, saved as 36
12:35:32 | memes | Gembah deleted: 
12:35:54 | memes | chaseyourface. posted a pic, saved as 37
12:36:16 | memes | chaseyourface. posted a pic, saved as 38
12:36:16 | memes | chaseyourface. deleted: 
12:36:25 | memes | Gembah posted a pic, saved as 39
12:36:36 | memes | Evilghost posted a pic, saved as 34
12:36:36 | memes | Gembah posted a pic, saved as 40
12:36:48 | memes | chaseyourface. posted a pic, saved as 39
12:36:48 | memes | chaseyourface. deleted: 
12:36:55 | memes | Evilghost posted a pic, saved as 35
12:36:36 | memes | Evilghost deleted: 
12:36:36 | memes | Gembah deleted: 
12:37:28 | memes | Evilghost posted a pic, saved as 36
12:36:25 | memes | Gembah deleted: 
12:42:02 | memes | chaseyourface. posted a pic, saved as 40
12:42:02 | memes | chaseyourface. deleted: 
12:43:18 | memes | Evilghost posted a pic, saved as 37
12:43:18 | memes | Evilghost deleted: 
12:44:14 | memes | EvilPrincess posted a pic, saved as 11
12:44:40 | memes | EvilPrincess posted a pic, saved as 12
12:45:21 | memes | EvilPrincess posted a pic, saved as 13
12:46:36 | memes | chaseyourface. posted a pic, saved as 41
12:46:36 | memes | chaseyourface. deleted: 
12:51:18 | memes | Gembah posted a pic, saved as 41
12:51:18 | memes | Gembah deleted: 
13:20:31 | memes | chaseyourface. posted a pic, saved as 42
13:20:31 | memes | chaseyourface. deleted: "what do you mean i'm a sex offender if she was the one that sent nudes"
13:23:01 | memes | Evilghost posted a pic, saved as 38
13:23:01 | memes | Evilghost deleted: 
13:49:33 | photospam | Evilghost posted a pic, saved as 39
14:14:17 | memes | Dwone The Stone posted a pic, saved as 0
14:43:10 | memes | chaseyourface. posted a pic, saved as 43
14:46:57 | memes | Evilghost posted a pic, saved as 40
14:47:12 | memes | Evilghost posted a pic, saved as 41
14:55:58 | photospam | chaseyourface. deleted: ^
14:57:25 | photospam | chaseyourface. deleted: ?
14:58:16 | photospam | chaseyourface. edited: ?
14:58:16 | photospam | chaseyourface. edited: ?0?
14:58:45 | photospam | Evilghost deleted: ?
14:59:05 | photospam | chaseyourface. edited: \[T]/
14:59:05 | photospam | chaseyourface. edited: \\[T]/
15:52:25 | memes | Evilghost posted a pic, saved as 42
17:28:44 | memes | Biribiri deleted: 
17:32:29 | memes | Gembah posted a pic, saved as 42
17:32:43 | memes | Gembah posted a pic, saved as 43
17:32:53 | memes | Gembah posted a pic, saved as 44
17:34:43 | memes | Evilghost posted a pic, saved as 43
17:35:50 | memes | chaseyourface. posted a pic, saved as 44
17:35:50 | memes | chaseyourface. deleted: bagels is like this i can assure you
17:36:27 | memes | Gembah posted a pic, saved as 45
17:36:37 | memes | Evilghost posted a pic, saved as 44
17:37:39 | memes | Evilghost posted a pic, saved as 45
17:37:41 | memes | chaseyourface. posted a pic, saved as 45
17:37:41 | memes | chaseyourface. edited: <:youtried:319888195015802880>
17:37:41 | memes | chaseyourface. deleted: <:youtried:319888195015802880> mom
17:45:39 | memes | Bby Cancer Bagels edited: vc2adult4mw
17:50:34 | memes | Wizzy posted a pic, saved as 19
17:58:16 | memes | Wizzy posted a pic, saved as 20
17:58:16 | memes | Wizzy deleted: 
18:07:03 | memes | Wizzy posted a pic, saved as 21
18:21:43 | memes | chaseyourface. edited: its already crowded her
18:23:42 | memes | Evilghost posted a pic, saved as 46
18:24:31 | memes | chaseyourface. posted a pic, saved as 46
18:27:02 | memes | chaseyourface. edited: https://9gag.com/gag/a9AjZrj
18:29:48 | memes | chaseyourface. posted a pic, saved as 47
18:32:50 | memes | chaseyourface. edited: https://9gag.com/gag/apQKXAW
18:44:38 | memes | chaseyourface. edited: http://memeful.com/meme/RPve0yw
me when i see about 70% of all 9gag posts
19:28:26 | memes | Gembah edited: https://youtu.be/m6mptCsaWcY
19:29:41 | memes | Gembah posted a pic, saved as 46
19:29:46 | memes | Gembah posted a pic, saved as 47
19:29:49 | memes | Gembah posted a pic, saved as 48
20:26:29 | memes | Evilghost posted a pic, saved as 47
20:26:29 | memes | Evilghost deleted: 
20:27:50 | memes | Evilghost posted a pic, saved as 48
21:38:43 | memes | Cheese posted a pic, saved as 4
21:40:03 | memes | Evilghost posted a pic, saved as 49
21:40:03 | memes | Evilghost deleted: 
21:40:51 | memes | Evilghost posted a pic, saved as 50
21:40:51 | memes | Evilghost deleted: 
21:47:23 | memes | EvilPrincess edited: https://tinychat.com/jejo104
21:59:43 | memes | Evilghost posted a pic, saved as 51
21:59:43 | memes | Evilghost deleted: 
22:00:32 | memes | Gembah posted a pic, saved as 49
22:00:32 | memes | Gembah deleted: 
22:00:59 | memes | Evilghost posted a pic, saved as 52
22:00:59 | memes | Evilghost deleted: 
22:01:32 | memes | EvilPrincess posted a pic, saved as 14
22:01:50 | memes | Gembah posted a pic, saved as 50
22:01:57 | memes | Wizzy posted a pic, saved as 22
22:02:01 | memes | Evilghost posted a pic, saved as 53
22:02:02 | memes | Gembah posted a pic, saved as 51
22:02:26 | memes | Gembah posted a pic, saved as 52
22:02:48 | memes | chaseyourface. posted a pic, saved as 48
22:01:32 | memes | EvilPrincess deleted: 
22:01:50 | memes | Gembah deleted: 
22:03:30 | memes | spikes edited: <@224620110277509120> need to get ready name
22:18:52 | memes | Wizzy posted a pic, saved as 23
22:18:52 | memes | Wizzy deleted: 
22:19:26 | memes | Wizzy deleted: @Wolfie
22:20:19 | memes | Wolfie posted a pic, saved as 5
22:20:19 | memes | Wolfie deleted: 
22:21:14 | memes | Wolfie posted a pic, saved as 6
22:21:33 | memes | Gembah posted a pic, saved as 53
22:21:14 | memes | Wolfie deleted: 
22:21:33 | memes | Gembah deleted: 
22:21:47 | memes | Wolfie posted a pic, saved as 7
22:21:59 | memes | EvilPrincess posted a pic, saved as 15
22:21:59 | memes | EvilPrincess deleted: 
22:22:14 | memes | Evilghost posted a pic, saved as 54
22:21:47 | memes | Wolfie deleted: 
22:22:24 | memes | Wolfie posted a pic, saved as 8
22:22:31 | memes | Evilghost posted a pic, saved as 55
22:22:37 | memes | chaseyourface. posted a pic, saved as 49
22:22:37 | memes | chaseyourface. deleted: 
22:22:45 | memes | Evilghost posted a pic, saved as 56
22:22:50 | memes | Wolfie posted a pic, saved as 9
22:22:59 | memes | Evilghost posted a pic, saved as 57
22:22:59 | memes | Gembah posted a pic, saved as 54
22:22:59 | memes | Evilghost deleted: 
22:22:59 | memes | Gembah deleted: 
22:23:19 | memes | chaseyourface. posted a pic, saved as 50
22:23:20 | memes | Evilghost posted a pic, saved as 58
22:23:19 | memes | chaseyourface. deleted: 
22:23:31 | memes | Wolfie posted a pic, saved as 10
22:23:39 | memes | Evilghost posted a pic, saved as 59
22:24:08 | memes | chaseyourface. posted a pic, saved as 51
22:24:08 | memes | chaseyourface. deleted: 
22:24:20 | memes | Gembah posted a pic, saved as 55
22:24:20 | memes | Gembah deleted: 
22:24:53 | memes | chaseyourface. posted a pic, saved as 52
22:24:59 | memes | chaseyourface. deleted: feeling as smug as iva in this pic
22:24:53 | memes | chaseyourface. deleted: 
22:25:06 | memes | EvilPrincess posted a pic, saved as 16
22:25:21 | memes | EvilPrincess posted a pic, saved as 17
22:25:31 | memes | EvilPrincess posted a pic, saved as 18
22:25:47 | memes | EvilPrincess posted a pic, saved as 19
22:25:51 | memes | chaseyourface. posted a pic, saved as 53
22:25:51 | memes | chaseyourface. deleted: 
22:26:15 | memes | EvilPrincess posted a pic, saved as 20
22:26:35 | memes | Wolfie posted a pic, saved as 11
22:26:52 | memes | chaseyourface. posted a pic, saved as 54
22:26:52 | memes | chaseyourface. deleted: 
22:26:35 | memes | Wolfie deleted: 
22:28:34 | memes | chaseyourface. posted a pic, saved as 55
22:28:29 | memes | Gembah deleted: ***nudes***
22:28:34 | memes | chaseyourface. deleted: <:youtried:319888195015802880>
22:29:36 | memes | Josh posted a pic, saved as 4
22:29:36 | memes | Josh deleted: 
22:29:59 | memes | Evilghost edited: and i'm his bf in rl give me the pic @Sunny
22:30:15 | memes | Gembah posted a pic, saved as 56
22:30:10 | memes | Wizzy deleted: ^^^^^
22:30:15 | memes | Gembah deleted: 
22:30:26 | memes | chaseyourface. posted a pic, saved as 56
22:30:26 | memes | chaseyourface. deleted: 
22:30:57 | memes | EvilPrincess posted a pic, saved as 21
22:30:57 | memes | EvilPrincess deleted: 
22:31:40 | memes | Hitleru-Chan12 posted a pic, saved as 0
22:31:40 | memes | Hitleru-Chan12 deleted: 
22:32:06 | memes | chaseyourface. posted a pic, saved as 57
22:32:06 | memes | chaseyourface. deleted: 
22:34:06 | memes | Josh posted a pic, saved as 5
22:34:06 | memes | Josh deleted: 
22:34:31 | memes | chaseyourface. posted a pic, saved as 58
22:34:31 | memes | chaseyourface. deleted: 
22:36:57 | memes | Gembah edited: https://cdn.discordapp.com/attachments/319106595780952064/326127986661261312/IMG_3951.PNG
22:37:59 | memes | chaseyourface. posted a pic, saved as 59
22:43:15 | memes | chaseyourface. posted a pic, saved as 60
22:43:15 | memes | chaseyourface. deleted: got two stones using one bird
22:45:57 | memes | Wizzy posted a pic, saved as 24
22:45:57 | memes | Wizzy deleted: 
22:47:11 | memes | Wolfie posted a pic, saved as 12
22:47:28 | memes | Evilghost posted a pic, saved as 60
22:49:15 | memes | Josh posted a pic, saved as 6
22:49:34 | memes | Evilghost posted a pic, saved as 61
22:49:34 | memes | Evilghost deleted: 
22:50:09 | memes | chaseyourface. posted a pic, saved as 61
22:50:09 | memes | chaseyourface. deleted: when its gg and you know it
22:50:23 | memes | Gembah posted a pic, saved as 57
22:50:44 | memes | Wolfie posted a pic, saved as 13
22:50:23 | memes | Gembah deleted: 
22:52:31 | memes | Gembah posted a pic, saved as 58
22:52:38 | memes | Evilghost posted a pic, saved as 62
22:55:04 | memes | Josh posted a pic, saved as 7
23:01:02 | memes | Gembah posted a pic, saved as 59
23:01:02 | memes | Gembah deleted: 
23:11:39 | memes | Josh posted a pic, saved as 8
23:11:45 | memes | NYA-CHAN deleted: >spam 100 @Wizzy
23:11:53 | memes | Gembah posted a pic, saved as 60
23:11:39 | memes | Josh deleted: when you get that shitty play of teh game
23:11:57 | memes | Evilghost edited: https://www.youtube.com/watch?v=Db2j-IVnvdo
23:19:22 | memes | Wizzy posted a pic, saved as 25
23:19:22 | memes | Wizzy deleted: 
23:25:31 | memes | chaseyourface. posted a pic, saved as 62
23:25:57 | memes | chaseyourface. edited: iva bites you you turn into a female
23:28:02 | memes | Wolfie posted a pic, saved as 14
23:28:24 | memes | Wolfie posted a pic, saved as 15
23:30:02 | memes | chaseyourface. posted a pic, saved as 63
14:58:04 | memes | Daddy Beal 68 (Bealhitch) posted a pic, saved as 1
15:08:31 | memes | Daddy Beal 68 (Bealhitch) posted a pic, saved as 2
15:09:52 | memes | Friendlyguy edited: and i know because i googled outrageous before typing it and that is the corret spelling
15:10:22 | memes | Gembah posted a pic, saved as 61
15:10:23 | memes | Gembah posted a pic, saved as 62
15:10:28 | memes | Gembah posted a pic, saved as 63
16:24:03 | memes | Gembah posted a pic, saved as 64
16:24:05 | memes | Gembah posted a pic, saved as 65
16:24:07 | memes | Gembah posted a pic, saved as 66
16:34:24 | memes | Evilghost posted a pic, saved as 63
16:37:23 | memes | Evilghost posted a pic, saved as 64
16:43:53 | memes | Evilghost posted a pic, saved as 65
16:47:08 | memes | Evilghost posted a pic, saved as 66
16:52:01 | memes | chaseyourface. posted a pic, saved as 64
16:52:02 | memes | chaseyourface. posted a pic, saved as 65
17:00:04 | memes | Evilghost posted a pic, saved as 67
17:05:49 | memes | chaseyourface. edited: @Gembah come back the disgrace shut himself i
17:06:20 | memes | chaseyourface. edited: .
17:08:29 | memes | chaseyourface. posted a pic, saved as 66
17:08:29 | memes | chaseyourface. deleted: 
17:08:46 | memes | Gembah posted a pic, saved as 67
17:09:45 | memes | chaseyourface. edited: https://cdn.discordapp.com/attachments/319581059467575297/326160265735438346/P_20170619_034316_1_1.jpg
17:11:26 | memes | Evilghost edited: we thought you were going to jin ow
17:17:09 | memes | Dwone The Stone posted a pic, saved as 1
17:17:15 | memes | Dwone The Stone posted a pic, saved as 2
17:19:25 | memes | chaseyourface. posted a pic, saved as 67
17:19:25 | memes | chaseyourface. edited: 
17:26:43 | memes | chaseyourface. posted a pic, saved as 68
17:35:21 | memes | Cheese posted a pic, saved as 5
17:41:45 | memes | Cheese posted a pic, saved as 6
17:52:24 | memes | Evilghost posted a pic, saved as 68
18:01:31 | memes | Evilghost posted a pic, saved as 69
18:16:03 | memes | Gembah posted a pic, saved as 68
18:19:28 | memes | Evilghost posted a pic, saved as 70
18:20:41 | memes | Dwone The Stone posted a pic, saved as 3
18:24:04 | memes | Gembah posted a pic, saved as 69
20:05:55 | memes | Soul posted a pic, saved as 0
20:39:19 | memes | Cheese posted a pic, saved as 7
20:42:23 | memes | Evilghost deleted: Birirbiri
20:44:36 | memes | NYA-CHAN deleted: >hug @Cheese
20:58:10 | memes | chaseyourface. deleted: >echo Sorry @Evilghost
15:14:54 | memes | Wizzy posted a pic, saved as 26
15:31:13 | memes | Evilghost posted a pic, saved as 71
15:48:09 | memes | Daddy Beal 68 (Bealhitch) posted a pic, saved as 3
15:49:04 | memes | chaseyourface. posted a pic, saved as 69
15:52:05 | memes | Evilghost posted a pic, saved as 72
16:13:08 | memes | Evilghost posted a pic, saved as 73
16:15:33 | memes | Daddy Beal 68 (Bealhitch) edited: https://youtu.be/CLUkwYKTj7Q?t=2043
16:50:57 | memes | Dwone The Stone posted a pic, saved as 4
16:52:28 | memes | Gembah posted a pic, saved as 70
17:08:50 | memes | chaseyourface. posted a pic, saved as 70
17:09:33 | memes | chaseyourface. posted a pic, saved as 71
17:28:42 | memes | chaseyourface. posted a pic, saved as 72
17:30:20 | memes | Gembah posted a pic, saved as 71
17:33:32 | memes | Dwone The Stone posted a pic, saved as 5
17:35:25 | memes | chaseyourface. edited: https://www.youtube.com/watch?v=zKa92AeSByo&list=PL7XlqX4npddfrdpMCxBnNZXg2GFll7t5y&index=61
18:02:32 | memes | Evilghost posted a pic, saved as 74
19:42:56 | memes | Cheese posted a pic, saved as 8
20:17:42 | memes | Evilghost posted a pic, saved as 75
20:23:43 | memes | Evilghost posted a pic, saved as 76
20:34:12 | photospam | Wolfie posted a pic, saved as 16
21:16:12 | memes | Dwone The Stone posted a pic, saved as 6
21:23:45 | memes | NYA-CHAN deleted: >hug @Wizzy
21:28:33 | memes | Biribiri deleted: 
23:32:48 | music | Wizzy deleted: 1
23:32:43 | music | Ayana deleted: Pick an option below to enqueue it.
```prolog
[Page 1/1]

 1 : Cyndi Lauper - Girls Just Want To Have Fun (Official Video)
 2 : Cyndi Lauper - Girls Just Want To Have Fun (Lyrics)
 3 : Cyndi Lauper - Girls just want to have fun [Lyrics y Subtitulos en Espa?ol]
 c : Cancel
```Type `<` and `>` to switch the page. Type `p<num>` to jump to a page (ex. `p10`).
23:32:52 | memes | chaseyourface. posted a pic, saved as 73
23:33:07 | music | Wizzy deleted: 1
23:33:05 | music | Ayana deleted: Pick an option below to enqueue it.
```prolog
[Page 1/1]

 1 : Suzanne Vega - Toms Diner (Official Music Video)
 2 : Susanne Vega - Tom's Diner
 3 : [HQ] Tom's Diner --- Susanne Vega
 c : Cancel
```Type `<` and `>` to switch the page. Type `p<num>` to jump to a page (ex. `p10`).
23:41:48 | music | Wizzy deleted: 1
23:41:45 | music | Ayana deleted: Pick an option below to enqueue it.
```prolog
[Page 1/1]

 1 : ?BOF? EXO-CBX(???) - For You (?? ??) (????:? OST) @???? Inkigayo 20161030
 2 : [?? ?? - ???? ? OST Part 1] ?, ??, ??? (EXO) - ?? ?? MV
 3 : For You (?? ??) - Chen, Baekhyun, Xiumin [HAN/ROM/ENG COLOR CODED LYRICS]
 c : Cancel
```Type `<` and `>` to switch the page. Type `p<num>` to jump to a page (ex. `p10`).
23:42:14 | music | Wizzy deleted: 1
23:42:12 | music | Ayana deleted: Pick an option below to enqueue it.
```prolog
[Page 1/1]

 1 : Epik High (ft. Lee Hi) - Can You Hear My Heart FMV (Moon Lovers OST Part 6)[Eng Sub]
 2 : Epik High (ft. Lee Hi)- 'Can You Hear My Heart' (Scarlet Heart:Ryeo OST, Part 6)[Han|Rom|Eng lyrics]
 3 : ?? ?? - ???? ? OST - Epik High ???? ft. ??? Lee Hi '? ??? ????'  'Can You Hear My Heart'
 c : Cancel
```Type `<` and `>` to switch the page. Type `p<num>` to jump to a page (ex. `p10`).
23:42:32 | music | Wizzy deleted: 2
23:42:26 | music | Ayana deleted: Pick an option below to enqueue it.
```prolog
[Page 1/1]

 1 : Epik High (ft. Lee Hi)- 'Can You Hear My Heart' (Scarlet Heart:Ryeo OST, Part 6)[Han|Rom|Eng lyrics]
 2 : ??? MY LOVE - LEE HI (Moon Lovers - Scarlet Heart Ryeo OST Part 10)
 3 : LEE HI (???) - My Love (? ??) FMV (Moon Lovers OST Part 10)[Eng Sub]
 c : Cancel
```Type `<` and `>` to switch the page. Type `p<num>` to jump to a page (ex. `p10`).
23:49:27 | music | Wizzy deleted: 1
23:49:23 | music | Ayana deleted: Pick an option below to enqueue it.
```prolog
[Page 1/1]

 1 : Tohoshinki ???? - Doushite ????????????????????? live [eng + romaji + ??? + karaoke sub]
 2 : ???? / ?????????????????????
 3 : Doushite Kimi wo Suki ni Natte Shimattandarou - DBSK
 c : Cancel
```Type `<` and `>` to switch the page. Type `p<num>` to jump to a page (ex. `p10`).
23:54:06 | memes | Wizzy posted a pic, saved as 27
23:55:26 | music | Wizzy deleted: 1
23:55:23 | music | Ayana deleted: Pick an option below to enqueue it.
```prolog
[Page 1/1]

 1 : [HD] Tohoshinki - The Secret Code Live at Tokyo Dome - Bolero
 2 : ???? / Bolero
 3 : [ 090207 ] Music Fair21 - Tohoshinki - Bolero
 c : Cancel
```Type `<` and `>` to switch the page. Type `p<num>` to jump to a page (ex. `p10`).
23:55:58 | music | Wizzy deleted: 1
23:55:56 | music | Ayana deleted: Pick an option below to enqueue it.
```prolog
[Page 1/1]

 1 : TVXQ-Heart, mind and soul(4th LIVE TOUR 2009)
 2 : Tohoshinki ???? - HEART, MIND, AND SOUL 4th Live Tour in Tokyo Dome [eng + romaji + karaoke sub]
 3 : TVXQ- HEART MIND AND SOUL ?(FULL AUDIO)
 c : Cancel
```Type `<` and `>` to switch the page. Type `p<num>` to jump to a page (ex. `p10`).
00:18:14 | memes | chaseyourface. posted a pic, saved as 74
00:18:15 | memes | chaseyourface. posted a pic, saved as 75
00:19:42 | music | Wizzy deleted: 1
00:19:40 | music | Ayana deleted: Pick an option below to enqueue it.
```prolog
[Page 1/1]

 1 : Troye Sivan - Happy Little Pill
 2 : Happy Little Pill - (OFFICIAL AUDIO) - Troye Sivan
 3 : Happy Little Pill Lyrics By Troye Sivan (original version)
 c : Cancel
```Type `<` and `>` to switch the page. Type `p<num>` to jump to a page (ex. `p10`).
00:20:58 | memes | spikes edited: :rage
00:22:24 | memes | Josh posted a pic, saved as 0
00:25:06 | memes | Josh posted a pic, saved as 1
00:26:26 | music | Wizzy deleted: 1
00:26:24 | music | Ayana deleted: Pick an option below to enqueue it.
```prolog
[Page 1/1]

 1 : LP - Lost On You [Official Video]
 2 : LP - Lost On You [Live Session]
 3 : LP - Lost On You [Audio]
 c : Cancel
```Type `<` and `>` to switch the page. Type `p<num>` to jump to a page (ex. `p10`).
00:27:45 | memes | Josh posted a pic, saved as 2
00:27:54 | memes | Josh posted a pic, saved as 3
00:30:43 | memes | Josh posted a pic, saved as 4
00:34:48 | memes | chaseyourface. edited: https://9gag.com/gag/aL8RvLM
00:36:37 | memes | chaseyourface. edited: https://9gag.com/gag/aB8RnYP
00:37:43 | memes | chaseyourface. edited: https://9gag.com/gag/azqgMWj
00:39:08 | memes | chaseyourface. edited: https://9gag.com/gag/aKDw6Y6
00:39:34 | memes | chaseyourface. edited: https://9gag.com/gag/aQePomz
00:40:14 | memes | chaseyourface. edited: https://9gag.com/gag/a7DLE1A#comment
00:42:27 | memes | chaseyourface. edited: https://9gag.com/gag/a6VmKYb
00:48:46 | memes | chaseyourface. edited: https://9gag.com/gag/aB8RmQ2
00:48:51 | memes | EvilPrincess posted a pic, saved as 22
00:58:37 | memes | Bby Cancer Bagels posted a pic, saved as 0
01:04:35 | memes | chaseyourface. posted a pic, saved as 0
01:16:04 | memes | Wizzy edited: https://9gag.com/gag/anjqKe5 @Gembah ?
01:18:18 | memes | Wizzy posted a pic, saved as 28
01:18:18 | memes | Wizzy deleted: 
01:39:52 | memes | chaseyourface. posted a pic, saved as 76
01:39:52 | memes | chaseyourface. deleted: 
01:41:02 | memes | Hitleru-Chan12 posted a pic, saved as 1
01:41:18 | memes | chaseyourface. posted a pic, saved as 77
01:41:18 | memes | chaseyourface. deleted: 
01:41:02 | memes | Hitleru-Chan12 deleted: 
01:41:52 | memes | chaseyourface. posted a pic, saved as 78
01:41:52 | memes | chaseyourface. deleted: 
01:42:21 | memes | Evilghost posted a pic, saved as 77
01:42:21 | memes | Evilghost deleted: 
01:42:38 | memes | chaseyourface. posted a pic, saved as 79
01:42:45 | memes | Evilghost posted a pic, saved as 78
01:42:38 | memes | chaseyourface. deleted: 
01:42:45 | memes | Evilghost deleted: 
01:43:35 | memes | Evilghost posted a pic, saved as 79
01:43:35 | memes | Evilghost deleted: 
01:44:00 | memes | Evilghost posted a pic, saved as 80
01:44:00 | memes | Evilghost deleted: 
01:44:28 | memes | chaseyourface. posted a pic, saved as 80
01:44:28 | memes | chaseyourface. deleted: 
01:45:08 | memes | chaseyourface. posted a pic, saved as 81
01:45:08 | memes | chaseyourface. deleted: \
01:45:08 | memes | chaseyourface. deleted: 
01:45:16 | memes | Evilghost posted a pic, saved as 81
01:45:16 | memes | Evilghost deleted: 
01:45:45 | memes | Evilghost posted a pic, saved as 82
01:45:45 | memes | Evilghost deleted: 
01:46:07 | memes | Evilghost posted a pic, saved as 83
01:46:07 | memes | Evilghost deleted: 
01:47:32 | memes | Evilghost posted a pic, saved as 84
01:47:32 | memes | Evilghost deleted: 
01:48:42 | memes | Evilghost posted a pic, saved as 85
01:48:42 | memes | Evilghost deleted: 
01:55:37 | memes | Wizzy posted a pic, saved as 29
01:56:41 | memes | chaseyourface. posted a pic, saved as 82
01:56:41 | memes | chaseyourface. deleted: 
01:56:54 | memes | chaseyourface. posted a pic, saved as 83
01:56:54 | memes | chaseyourface. deleted: 
01:57:16 | memes | seal3 edited: https://scontent-mrs1-1.xx.fbcdn.net/v/t1.0-9/19247998_1628179797205891_6076816273750773822_n.jpg?oh=40ab137797b925664cc6044c0b7040e6&oe=59D78810
01:58:00 | memes | Wolfie edited: I ain't rapping my little boys
01:58:15 | memes | chaseyourface. edited: that explains the 8 cm of my hole being virgin and the rest being fresh
01:55:37 | memes | Wizzy deleted: 
02:04:14 | memes | Evilghost posted a pic, saved as 86
02:06:10 | memes | chaseyourface. posted a pic, saved as 84
02:06:10 | memes | chaseyourface. edited: the floor is being ok with not getting enough attention
12:50:46 | memes | EvilPrincess edited: Nothing
12:51:20 | memes | EvilPrincess posted a pic, saved as 23
13:35:32 | memes | NYA-CHAN edited: With my motivation and procrasination o_o
13:36:14 | memes | EvilPrincess edited: Actually I'm just laczy
13:40:04 | memes | EvilPrincess posted a pic, saved as 24
13:40:33 | memes | Josh edited: you just didn't ope it yet ?
13:40:46 | memes | Wizzy posted a pic, saved as 30
13:48:23 | memes | chaseyourface. posted a pic, saved as 85
14:53:26 | memes | Josh edited: who teacheed you?
15:14:04 | memes | Cheese posted a pic, saved as 9
15:14:18 | memes | Cheese edited: story of my lfe
15:15:34 | memes | Josh edited: you winning tho?
18:36:17 | memes | Cheese deleted: eigenschuld kanker dikke teringbult
18:50:50 | memes | NYA-CHAN edited: Thats rasist
18:50:50 | memes | NYA-CHAN edited: Thats rcsist
19:00:15 | memes | chaseyourface. edited: Plus I haven't slept more than 2h over the past 3 days
19:00:54 | memes | chaseyourface. edited: 2l already drubk
19:32:52 | memes | Gembah posted a pic, saved as 72
20:02:02 | memes | Gembah edited: "Experience the life of a honeybadger"
22:41:47 | memes | Evilghost posted a pic, saved as 87
22:41:49 | memes | Gembah edited: https://www.youtube.com/watch?v=aSqxnzVQ6z4
22:50:58 | memes | Evilghost edited: https://www.youtube.com/watch?v=D1x2BgEX4rw
22:54:25 | memes | Evilghost edited: https://www.youtube.com/watch?v=R2TDvGVG8nI
22:57:49 | memes | Evilghost edited: https://www.youtube.com/watch?v=3g_rxJ7dXjo
22:58:14 | memes | Gembah deleted: https://www.youtube.com/watch?v=D1x2BgEX4rw
23:05:51 | announcements | Wizzaal posted a pic, saved as 0
23:09:20 | announcements | chaseyourface. posted a pic, saved as 86
23:11:41 | announcements | Wolfie posted a pic, saved as 17
23:18:44 | music | Wizzaal deleted: 1
23:18:42 | music | Ayana deleted: Pick an option below to enqueue it.
```prolog
[Page 1/1]

 1 : Rammstein - Amerika (Official Video)
 2 : New York 2012, City visit USA Amerika
 3 : Amerika Maceras? Ba?las?n ! | 100.000 ABONE ?ZEL
 c : Cancel
```Type `<` and `>` to switch the page. Type `p<num>` to jump to a page (ex. `p10`).
10:51:07 | memes | Josh edited: 7Pm can't wai :D <:akkoYEAH:322603706833043467>
10:53:39 | memes | Wizzaal posted a pic, saved as 2
10:53:39 | memes | Wizzaal deleted: 
10:57:07 | memes | Daddy Beal 68 (Bealhitch) posted a pic, saved as 4
11:25:32 | memes | EvilPrincess posted a pic, saved as 25
11:26:31 | memes | EvilPrincess posted a pic, saved as 26
11:29:34 | memes | Daddy Beal 68 (Bealhitch) posted a pic, saved as 5
11:29:34 | memes | Daddy Beal 68 (Bealhitch) deleted: 
11:30:11 | memes | Daddy Beal 68 (Bealhitch) deleted: This is power!!
12:16:26 | memes | NYA-CHAN edited: https://cdn.discordapp.com/attachments/225995968703627265/327418377314500609/20170619_122456.jpg
12:31:37 | memes | Wizzaal posted a pic, saved as 3
12:31:37 | memes | Wizzaal deleted: boiii
12:38:08 | memes | NYA-CHAN edited: I picture the standard animu loli
12:39:15 | memes | chaseyourface. edited: i'm trying to call beal h
12:39:11 | memes | chaseyourface. deleted: you guys might wanna come to mercy's booty vc
12:39:15 | memes | chaseyourface. deleted: i'm trying to call beal
12:39:40 | memes | chaseyourface. deleted: all i'm saying is "hello" in an annoying voice
12:39:24 | memes | chaseyourface. deleted: he seems afk
12:41:27 | memes | Wizzaal deleted: *and i may or may not have found that my ex was cheating on me*
12:44:37 | memes | Wizzaal posted a pic, saved as 4
